Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2012-05-08,60365,61218,61218,59871,"3,09M","-1,40%"
2012-05-07,61220,60802,61299,60391,"3,37M","0,66%"
2012-05-04,60821,62104,62167,60438,"4,96M","-2,07%"
2012-05-03,62104,62427,62783,61731,"3,04M","-0,51%"
2012-05-02,62424,61820,62502,61594,"2,96M","0,98%"
2012-04-30,61820,61691,61900,61231,"1,96M","0,21%"
2012-04-27,61691,62203,62486,61667,"2,55M","-0,81%"
2012-04-26,62198,61750,62282,61033,"3,13M","0,72%"
2012-04-25,61750,61989,62441,61328,"3,31M","-0,36%"
2012-04-24,61971,61537,62001,61380,"2,38M","0,70%"
2012-04-23,61539,62494,62494,60897,"2,53M","-1,53%"
2012-04-20,62494,62620,63369,62431,"2,29M","-0,20%"
2012-04-19,62618,63007,63274,62478,"2,36M","-0,62%"
2012-04-18,63010,62696,63243,62429,"4,05M","0,50%"
2012-04-17,62699,61959,62961,61959,"2,70M","1,20%"
2012-04-16,61955,62120,62688,61465,"2,32M","-0,24%"
2012-04-13,62106,63039,63039,61778,"2,96M","-1,51%"
2012-04-12,63058,61300,63061,61300,"3,12M","2,88%"
2012-04-11,61293,61741,62356,61291,"2,95M","-0,72%"
2012-04-10,61738,62922,62922,61344,"3,09M","-1,88%"
2012-04-09,62923,63690,63690,62462,"1,79M","-1,21%"
2012-04-05,63691,63518,64299,63384,"2,29M","0,26%"
2012-04-04,63529,64301,64301,63450,"2,74M","-1,18%"
2012-04-03,64284,65218,65530,64015,"2,77M","-1,43%"
2012-04-02,65215,64515,65593,64199,"2,97M","1,09%"
2012-03-30,64510,64875,65363,64245,"3,16M","-0,56%"
2012-03-29,64872,65074,65074,64096,"2,90M","-0,32%"
2012-03-28,65078,66032,66032,64819,"2,88M","-1,45%"
2012-03-27,66037,66683,66968,65925,"2,72M","-0,97%"
2012-03-26,66685,65818,66776,65818,"2,01M","1,32%"
2012-03-23,65813,65831,66253,65576,"2,52M","-0,02%"
2012-03-22,65828,66860,66860,65534,"2,68M","-1,54%"
2012-03-21,66860,67297,67436,66762,"1,98M","-0,65%"
2012-03-20,67296,67725,67725,66704,"2,07M","-0,64%"
2012-03-19,67730,67685,68159,67547,"2,14M","0,07%"
2012-03-16,67684,67749,68153,67505,"2,41M","-0,10%"
2012-03-15,67749,68259,68259,67458,"2,30M","-0,74%"
2012-03-14,68257,68386,68970,67797,"2,73M","-0,20%"
2012-03-13,68394,66386,68420,66386,"3,17M","3,03%"
2012-03-12,66385,66687,66687,65965,"2,15M","-0,48%"
2012-03-09,66704,66908,67419,66679,"2,25M","-0,31%"
2012-03-08,66908,66032,67272,66032,"2,89M","1,35%"
2012-03-07,66017,65123,66053,65123,"2,68M","1,39%"
2012-03-06,65114,66962,66962,64891,"2,74M","-2,76%"
2012-03-05,66964,67782,67782,66756,"2,32M","-1,21%"
2012-03-02,67782,66810,67791,66810,"2,56M","1,45%"
2012-03-01,66810,65812,66931,65812,"2,33M","1,52%"
2012-02-29,65812,65970,66662,65533,"3,35M","-0,22%"
2012-02-28,65959,65245,66152,65239,"2,72M","1,10%"
2012-02-27,65241,65938,65954,65068,"2,23M","-1,06%"
2012-02-24,65943,65820,66335,65820,"2,12M","0,19%"
2012-02-23,65820,66084,66329,65590,"2,32M","-0,41%"
2012-02-22,66093,66205,66291,65851,"1,79M","-0,17%"
2012-02-17,66204,66158,66562,65823,"2,35M","0,09%"
2012-02-16,66142,65364,66161,64798,"3,07M","1,18%"
2012-02-15,65367,65041,66004,65041,"3,83M","0,51%"
2012-02-14,65039,65699,65855,64825,"2,74M","-0,99%"
2012-02-13,65692,63999,65713,63999,"2,62M","2,65%"
2012-02-10,63998,65525,65525,63880,"3,50M","-2,34%"
2012-02-09,65530,65831,66324,65188,"2,69M","-0,46%"
2012-02-08,65831,65918,66383,65647,"2,89M","-0,13%"
2012-02-07,65917,65212,65944,64801,"2,72M","1,06%"
2012-02-06,65224,65217,65229,64742,"1,92M","0,01%"
2012-02-03,65217,64589,65619,64137,"3,06M","0,97%"
2012-02-02,64593,64569,64855,64224,"3,11M","0,04%"
2012-02-01,64566,63085,64566,63085,"3,90M","2,37%"
2012-01-31,63072,62772,63394,62664,"3,44M","0,48%"
2012-01-30,62770,62902,62902,61989,"2,20M","-0,21%"
2012-01-27,62904,62955,63263,62769,"2,22M","-0,08%"
2012-01-26,62953,62486,63805,62485,"3,17M","0,75%"
2012-01-24,62486,62386,62536,61667,"2,73M","0,16%"
2012-01-23,62386,62312,62693,61908,"2,38M","0,12%"
2012-01-20,62312,61932,62312,61593,"2,25M","0,62%"
2012-01-19,61927,61726,62181,61566,"2,84M","0,33%"
2012-01-18,61723,60643,61723,60610,"2,76M","1,78%"
2012-01-17,60646,59961,60891,59961,"2,52M","1,15%"
2012-01-16,59956,59146,59982,59146,"1,70M","1,37%"
2012-01-13,59147,59918,59918,58874,"5,62M","-1,29%"
2012-01-12,59921,59966,60504,59586,"2,15M","-0,07%"
2012-01-11,59962,59799,60094,59423,"2,25M","0,26%"
2012-01-10,59806,59090,60112,59090,"2,69M","1,22%"
2012-01-09,59083,58601,59220,58599,"2,24M","0,82%"
2012-01-06,58600,58565,59261,58355,"1,66M","0,09%"
2012-01-05,58546,59354,59354,57963,"2,35M","-1,38%"
2012-01-04,59365,59263,59519,58558,"2,25M","0,17%"
2012-01-03,59265,57836,59288,57836,"3,08M","2,48%"
2012-01-02,57829,56755,57993,56649,"2,61M","1,89%"
2011-12-29,56754,56534,56945,56313,"2,78M","0,39%"
2011-12-28,56534,58006,58010,56447,"1,61M","-2,54%"
2011-12-27,58005,57666,58111,57611,"1,62M","0,58%"
2011-12-26,57669,57702,57856,57669,"592,75K","-0,05%"
2011-12-23,57701,57348,57792,57348,"1,77M","0,62%"
2011-12-22,57348,56656,57459,56557,"2,29M","1,23%"
2011-12-21,56653,56865,56865,56046,"2,26M","-0,37%"
2011-12-20,56865,55301,56865,55301,"3,23M","2,83%"
2011-12-19,55298,56100,56376,55298,"2,83M","-1,42%"
2011-12-16,56097,56334,56823,56087,"2,44M","-0,42%"
2011-12-15,56331,56647,57332,56232,"2,61M","-0,56%"
2011-12-14,56647,57495,57495,56647,"4,14M","-1,47%"
2011-12-13,57495,57355,58153,57333,"2,90M","0,26%"
2011-12-12,57347,58235,58235,56839,"2,50M","-1,53%"
2011-12-09,58236,57455,58540,57455,"1,95M","1,36%"
2011-12-08,57455,58664,59217,57260,"2,72M","-2,06%"
2011-12-07,58663,59534,59535,58581,"2,17M","-1,47%"
2011-12-06,59536,58910,59576,58497,"2,18M","1,06%"
2011-12-05,58910,57894,59245,57894,"2,54M","1,77%"
2011-12-02,57886,58147,58980,57618,"2,99M","-0,44%"
2011-12-01,58143,56876,58302,56876,"3,30M","2,23%"
2011-11-30,56875,55307,57592,55307,"4,89M","2,85%"
2011-11-29,55300,56028,56364,55300,"2,82M","-1,28%"
2011-11-28,56017,54899,56444,54899,"2,27M","2,05%"
2011-11-25,54894,55271,55610,54742,"1,81M","-0,70%"
2011-11-24,55280,54978,55519,54537,"1,41M","0,56%"
2011-11-23,54972,55879,55879,54813,"2,43M","-1,62%"
2011-11-22,55878,56290,56570,55609,"2,68M","-0,72%"
2011-11-21,56285,56722,56722,55505,"2,89M","-0,79%"
2011-11-18,56731,56989,57477,56418,"2,30M","-0,45%"
2011-11-17,56989,58550,58555,56663,"3,05M","-2,68%"
2011-11-16,58560,58256,58877,57784,"2,70M","0,52%"
2011-11-14,58258,58539,58717,58013,"1,79M","-0,49%"
2011-11-11,58547,57325,58747,57325,"2,14M","2,14%"
2011-11-10,57322,57561,58314,57294,"1,96M","-0,40%"
2011-11-09,57550,59011,59011,57201,"2,62M","-2,50%"
2011-11-08,59026,59205,59616,58505,"1,93M","-0,29%"
2011-11-07,59199,58670,59440,58645,"1,87M","0,90%"
2011-11-04,58670,58186,58804,57547,"1,95M","0,81%"
2011-11-03,58196,57327,58481,57327,"2,45M","1,52%"
2011-11-01,57323,58300,58300,56099,"2,83M","-1,74%"
2011-10-31,58338,59513,59513,58094,"2,26M","-1,97%"
2011-10-28,59513,59270,59668,58760,"2,39M","0,41%"
2011-10-27,59270,57146,59901,57146,"3,67M","3,72%"
2011-10-26,57144,56306,57334,56249,"2,17M","1,52%"
2011-10-25,56286,56885,56885,55770,"2,26M","-1,07%"
2011-10-24,56892,55259,57226,55259,"2,66M","2,96%"
2011-10-21,55255,54014,55504,54014,"2,15M","2,31%"
2011-10-20,54010,54953,54953,53610,"2,28M","-1,74%"
2011-10-19,54966,55037,55244,54483,"2,43M","-0,12%"
2011-10-18,55032,53915,55225,53188,"2,54M","2,08%"
2011-10-17,53911,55021,55021,53536,"2,37M","-2,03%"
2011-10-14,55030,54603,55179,54447,"2,32M","0,79%"
2011-10-13,54601,53836,54751,53308,"3,57M","1,42%"
2011-10-11,53838,53271,54113,52820,"2,85M","1,06%"
2011-10-10,53273,51244,53294,51244,"2,18M","3,96%"
2011-10-07,51244,52290,52891,50902,"2,63M","-2,00%"
2011-10-06,52290,51016,52729,51016,"3,15M","2,50%"
2011-10-05,51014,50683,51199,50209,"2,83M","0,65%"
2011-10-04,50686,50790,50790,49433,"4,04M","-0,21%"
2011-10-03,50792,52319,52319,50792,"3,11M","-2,93%"
2011-09-30,52324,53385,53385,51897,"3,07M","-1,99%"
2011-09-29,53385,53276,54207,52849,"2,30M","0,21%"
2011-09-28,53270,53921,54796,53258,"2,34M","-1,21%"
2011-09-27,53920,53751,54992,53751,"2,45M","0,32%"
2011-09-26,53748,53243,53873,52399,"2,14M","0,97%"
2011-09-23,53230,53273,53855,52754,"2,69M","-0,09%"
2011-09-22,53280,55981,55981,52706,"3,60M","-4,83%"
2011-09-21,55982,56381,57600,55915,"2,78M","-0,70%"
2011-09-20,56379,57105,57620,56379,"2,68M","-1,27%"
2011-09-19,57103,57208,57208,56060,"2,33M","-0,19%"
2011-09-16,57210,56381,57210,56257,"1,97M","1,47%"
2011-09-15,56381,56287,57161,56196,"2,14M","0,17%"
2011-09-14,56286,55544,56776,55090,"2,84M","1,34%"
2011-09-13,55544,55690,56336,55166,"2,10M","-0,25%"
2011-09-12,55685,55773,55792,54310,"2,38M","-0,17%"
2011-09-09,55778,57614,57614,55528,"2,48M","-3,20%"
2011-09-08,57624,56609,58242,56609,"2,76M","1,80%"
2011-09-06,56607,54998,56676,54121,"2,85M","2,93%"
2011-09-05,54998,56521,56521,54818,"1,61M","-2,71%"
2011-09-02,56532,58114,58114,56302,"4,01M","-2,73%"
2011-09-01,58118,56498,58589,56498,"4,01M","2,87%"
2011-08-31,56495,55399,56495,55399,"2,94M","2,00%"
2011-08-30,55385,54861,55768,54425,"2,34M","0,96%"
2011-08-29,54861,53356,55027,53356,"2,29M","2,83%"
2011-08-26,53351,52955,53598,51971,"2,22M","0,75%"
2011-08-25,52953,53796,54155,52677,"2,38M","-1,57%"
2011-08-24,53796,53787,54279,52993,"2,49M","0,02%"
2011-08-23,53787,52440,53787,51853,"2,68M","2,57%"
2011-08-22,52440,52472,53552,52397,"2,14M","-0,01%"
2011-08-19,52448,53135,53601,52336,"2,58M","-1,29%"
2011-08-18,53134,55037,55037,52246,"3,12M","-3,52%"
2011-08-17,55073,54324,55073,53828,"3,16M","1,38%"
2011-08-16,54324,54651,54651,53539,"2,46M","-0,60%"
2011-08-15,54652,53478,54968,53474,"2,54M","2,20%"
2011-08-12,53473,53344,53643,52650,"3,27M","0,24%"
2011-08-11,53343,51398,53724,51398,"4,07M","3,79%"
2011-08-10,51395,51151,52164,49947,"4,36M","0,48%"
2011-08-09,51151,48671,51151,48666,"5,27M","5,10%"
2011-08-08,48668,52938,52938,47793,"4,89M","-8,08%"
2011-08-05,52949,52811,53866,51153,"4,32M","0,26%"
2011-08-04,52811,55999,55999,52629,"4,46M","-5,72%"
2011-08-03,56017,57318,57352,55249,"3,49M","-2,26%"
2011-08-02,57311,58526,58673,57259,"2,70M","-2,09%"
2011-08-01,58536,58823,59542,58168,"2,11M","-0,49%"
2011-07-29,58823,58703,58952,58009,"2,37M","0,20%"
2011-07-28,58708,58297,59167,58290,"2,23M","0,72%"
2011-07-27,58288,59336,59336,58169,"2,62M","-1,77%"
2011-07-26,59340,59972,60204,59261,"2,17M","-1,05%"
2011-07-25,59971,60264,60285,59640,"1,77M","-0,50%"
2011-07-22,60270,60263,60696,60077,"1,81M","0,01%"
2011-07-21,60263,59120,60441,59120,"2,16M","1,93%"
2011-07-20,59120,59094,59552,59045,"1,95M","0,06%"
2011-07-19,59082,58838,59394,58677,"1,89M","0,42%"
2011-07-18,58838,59479,59479,58631,"1,96M","-1,08%"
2011-07-15,59478,59679,60104,59180,"1,96M","-0,34%"
2011-07-14,59679,60673,60685,59452,"2,36M","-1,63%"
2011-07-13,60670,59718,60847,59718,"2,28M","1,62%"
2011-07-12,59705,60220,60516,59705,"1,95M","-0,86%"
2011-07-11,60224,61502,61502,60098,"1,77M","-2,10%"
2011-07-08,61513,62207,62207,61366,"1,67M","-1,12%"
2011-07-07,62207,62573,63206,62207,"1,87M","-0,57%"
2011-07-06,62565,63039,63039,62391,"1,61M","-0,75%"
2011-07-05,63039,63886,63886,63030,"1,94M","-1,33%"
2011-07-04,63891,63397,63891,63314,"1,00M","0,78%"
2011-07-01,63394,62404,63455,62148,"2,38M","1,59%"
2011-06-30,62404,62337,62574,61959,"1,81M","0,11%"
2011-06-29,62334,62303,62625,62033,"1,87M","0,05%"
2011-06-28,62303,61216,62309,61216,"1,80M","1,77%"
2011-06-27,61217,61017,61456,60772,"1,63M","0,33%"
2011-06-24,61017,61192,61459,60921,"1,45M","-0,29%"
2011-06-22,61194,61420,61859,61194,"1,86M","-0,37%"
2011-06-21,61424,61188,61543,61179,"1,70M","0,42%"
2011-06-20,61168,61059,61571,60784,"2,02M","0,18%"
2011-06-17,61060,60883,61268,60566,"1,97M","0,29%"
2011-06-16,60881,61602,62040,60489,"1,99M","-1,17%"
2011-06-15,61604,62198,62198,61448,"2,67M","-0,97%"
2011-06-14,62205,62023,62697,62023,"1,76M","0,29%"
2011-06-13,62023,62701,62968,62022,"1,40M","-1,08%"
2011-06-10,62697,63470,63478,62495,"1,69M","-1,22%"
2011-06-09,63469,63037,63773,62872,"1,95M","0,69%"
2011-06-08,63033,63204,63354,62709,"1,81M","-0,29%"
2011-06-07,63218,63072,63784,63072,"2,09M","0,24%"
2011-06-06,63068,64340,64512,62960,"1,82M","-1,98%"
2011-06-03,64340,64215,64979,63628,"2,16M","0,19%"
2011-06-02,64218,63411,64218,63277,"2,14M","1,27%"
2011-06-01,63411,64616,64674,63401,"2,16M","-1,87%"
2011-05-31,64620,63961,64620,63932,"2,43M","1,04%"
2011-05-30,63954,64295,64459,63915,"629,04K","-0,53%"
2011-05-27,64295,64101,64548,64092,"1,67M","0,31%"
2011-05-26,64099,63389,64120,63232,"2,40M","1,12%"
2011-05-25,63388,63329,63857,63025,"1,92M","0,08%"
2011-05-24,63337,62350,63415,62350,"2,01M","1,59%"
2011-05-23,62345,62597,62597,61659,"1,77M","-0,40%"
2011-05-20,62597,62370,63043,62086,"2,09M","0,37%"
2011-05-19,62367,62844,63607,62225,"2,29M","-0,75%"
2011-05-18,62841,63675,64015,62830,"2,49M","-1,31%"
2011-05-17,63673,62830,63680,62414,"2,21M","1,34%"
2011-05-16,62830,63233,63829,62676,"2,46M","-0,64%"
2011-05-13,63235,64003,64165,63063,"2,67M","-1,20%"
2011-05-12,64003,63772,64328,63125,"2,49M","0,36%"
2011-05-11,63776,64876,64876,63622,"2,46M","-1,70%"
2011-05-10,64876,64622,65143,64619,"1,98M","0,39%"
2011-05-09,64622,64416,64782,64150,"1,88M","0,32%"
2011-05-06,64417,63422,64703,63422,"2,69M","1,59%"
2011-05-05,63407,63609,64268,62973,"2,81M","-0,33%"
2011-05-04,63616,64319,64807,63548,"2,49M","-1,09%"
2011-05-03,64318,65458,65468,64244,"2,24M","-1,75%"
2011-05-02,65462,66119,66500,65346,"2,31M","-1,01%"
2011-04-29,66133,65664,66294,65461,"2,65M","0,70%"
2011-04-28,65673,66249,66249,65105,"3,09M","-0,89%"
2011-04-27,66264,67143,67228,65885,"2,15M","-1,31%"
2011-04-26,67144,66972,67413,66722,"1,73M","0,26%"
2011-04-25,66972,67058,67124,66552,"1,39M","-0,13%"
2011-04-20,67058,66165,67077,66165,"2,40M","1,36%"
2011-04-19,66158,65417,66257,65417,"2,21M","1,14%"
2011-04-18,65415,66689,66706,65158,"3,06M","-1,90%"
2011-04-15,66684,66281,66765,65832,"2,15M","0,61%"
2011-04-14,66279,66483,67042,66090,"2,26M","-0,31%"
2011-04-13,66486,66909,67411,66251,"2,52M","-0,61%"
2011-04-12,66896,68153,68153,66721,"2,53M","-1,86%"
2011-04-11,68164,68719,69177,68029,"2,17M","-0,81%"
2011-04-08,68718,69180,69430,68472,"2,11M","-0,66%"
2011-04-07,69176,69040,69334,68695,"2,22M","0,20%"
2011-04-06,69037,69841,70108,68954,"2,11M","-1,15%"
2011-04-05,69838,69704,70047,69465,"2,48M","0,19%"
2011-04-04,69704,69270,69787,69270,"1,92M","0,63%"
2011-04-01,69268,68588,69387,68588,"2,40M","0,99%"
2011-03-31,68587,68000,68606,68000,"2,12M","0,87%"
2011-03-30,67997,67423,68004,67423,"1,86M","0,86%"
2011-03-29,67419,67194,67862,67046,"1,77M","0,34%"
2011-03-28,67193,67767,68070,67193,"1,44M","-0,85%"
2011-03-25,67766,67528,68256,67497,"2,22M","0,34%"
2011-03-24,67533,67799,68009,67406,"1,82M","-0,39%"
2011-03-23,67796,67570,67918,67317,"2,15M","0,32%"
2011-03-22,67578,66684,67631,66531,"2,36M","1,33%"
2011-03-21,66690,66887,67676,66656,"2,56M","-0,28%"
2011-03-18,66880,66217,67384,66217,"2,84M","1,00%"
2011-03-17,66216,66017,66950,66015,"1,98M","0,32%"
2011-03-16,66003,67011,67502,65663,"3,06M","-1,50%"
2011-03-15,67005,67168,67168,65462,"2,85M","-0,24%"
2011-03-14,67169,66684,67333,66088,"1,87M","0,73%"
2011-03-11,66685,66041,67014,65559,"2,49M","0,98%"
2011-03-10,66041,67256,67256,65854,"2,38M","-1,82%"
2011-03-09,67264,68010,68057,67109,"1,41M","-1,10%"
2011-03-04,68012,68138,68220,67514,"1,84M","-0,20%"
2011-03-03,68146,67284,68188,67284,"2,25M","1,28%"
2011-03-02,67282,66242,67282,66101,"2,52M","1,57%"
2011-03-01,66243,67381,67708,66243,"2,17M","-1,69%"
2011-02-28,67383,66909,67458,66687,"2,64M","0,72%"
2011-02-25,66903,66952,67632,66331,"2,39M","-0,07%"
2011-02-24,66949,66909,67344,66693,"2,70M","0,06%"
2011-02-23,66910,66440,67266,66049,"3,33M","0,71%"
2011-02-22,66440,67255,67570,66342,"3,05M","-1,22%"
2011-02-21,67259,68067,68067,67085,"1,45M","-1,19%"
2011-02-18,68067,67685,68226,67386,"1,94M","0,56%"
2011-02-17,67685,67580,67876,67107,"2,15M","0,16%"
2011-02-16,67576,66342,67793,66342,"2,67M","1,86%"
2011-02-15,66341,66558,66861,66117,"2,36M","-0,32%"
2011-02-14,66558,65751,66743,65462,"1,95M","1,22%"
2011-02-11,65756,64581,65890,64562,"2,40M","1,82%"
2011-02-10,64578,64217,65105,64185,"2,36M","0,56%"
2011-02-09,64218,65767,65767,64016,"2,81M","-2,36%"
2011-02-08,65771,65358,66238,65110,"2,76M","0,63%"
2011-02-07,65361,65272,65893,64916,"1,98M","0,14%"
2011-02-04,65269,66752,66946,65160,"2,68M","-2,24%"
2011-02-03,66765,66688,66849,66091,"2,38M","0,11%"
2011-02-02,66688,67844,68012,66643,"2,55M","-1,71%"
2011-02-01,67847,66575,67922,66575,"2,11M","1,91%"
2011-01-31,66575,66697,67166,66271,"2,25M","-0,18%"
2011-01-28,66698,68051,68182,65898,"2,54M","-1,99%"
2011-01-27,68051,68717,69108,67775,"2,30M","-0,96%"
2011-01-26,68709,69427,69556,68515,"2,54M","-1,03%"
2011-01-24,69427,69134,69513,68786,"1,47M","0,42%"
2011-01-21,69133,69560,70027,69095,"2,07M","-0,62%"
2011-01-20,69562,70056,70083,69177,"2,17M","-0,71%"
2011-01-19,70058,70921,71190,69966,"1,88M","-1,21%"
2011-01-18,70920,70612,71094,70612,"1,88M","0,44%"
2011-01-17,70609,70940,70940,70544,"1,54M","-0,47%"
2011-01-14,70940,70723,71184,70397,"1,81M","0,31%"
2011-01-13,70721,71631,71924,70719,"2,24M","-1,27%"
2011-01-12,71633,70429,71633,70429,"2,52M","1,72%"
2011-01-11,70423,70146,70647,70145,"2,14M","0,42%"
2011-01-10,70127,70056,70133,69666,"1,61M","0,10%"
2011-01-07,70057,70580,70783,69718,"1,76M","-0,74%"
2011-01-06,70579,71093,71167,70469,"2,55M","-0,72%"
2011-01-05,71091,70311,71173,69802,"2,31M","1,10%"
2011-01-04,70318,69962,70318,69560,"2,43M","0,51%"
2011-01-03,69962,69310,70471,69305,"1,86M","0,95%"
2010-12-30,69305,68953,69527,68940,"2,10M","0,51%"
2010-12-29,68952,68043,69040,68043,"1,31M","1,34%"
2010-12-28,68041,67810,68104,67810,"1,40M","0,35%"
2010-12-27,67803,68476,68476,67803,"1,04M","-1,00%"
2010-12-23,68486,68470,68562,68250,"1,23M","0,02%"
2010-12-22,68471,68218,68472,67727,"1,66M","0,38%"
2010-12-21,68215,67261,68461,67261,"1,90M","1,41%"
2010-12-20,67264,67979,68196,67264,"2,35M","-1,06%"
2010-12-17,67981,67304,67981,66948,"1,98M","1,00%"
2010-12-16,67306,67875,68377,67138,"2,40M","-0,83%"
2010-12-15,67870,68741,68741,67711,"1,35M","-1,27%"
2010-12-14,68743,69127,69127,68531,"1,88M","-0,55%"
2010-12-13,69126,68342,69221,68342,"2,46M","1,15%"
2010-12-10,68342,67889,68514,67866,"2,81M","0,68%"
2010-12-09,67879,68173,68561,67563,"2,45M","-0,43%"
2010-12-08,68175,69338,69354,68046,"2,67M","-1,68%"
2010-12-07,69338,69563,70589,69338,"2,59M","-0,31%"
2010-12-06,69552,69759,69932,69378,"1,89M","-0,31%"
2010-12-03,69766,69529,69963,68943,"2,83M","0,34%"
2010-12-02,69527,69341,69943,69219,"2,11M","0,26%"
2010-12-01,69346,67731,69605,67731,"2,09M","2,42%"
2010-11-30,67705,67901,68476,67271,"2,16M","-0,30%"
2010-11-29,67908,68218,68422,67103,"1,78M","-0,47%"
2010-11-26,68226,69349,69349,68219,"1,56M","-1,64%"
2010-11-25,69362,69634,69780,69362,"981,63K","-0,38%"
2010-11-24,69629,67955,69746,67955,"1,99M","2,47%"
2010-11-23,67953,69629,69629,67728,"2,08M","-2,41%"
2010-11-22,69633,70898,70898,69202,"1,74M","-1,78%"
2010-11-19,70898,70774,70898,70236,"1,51M","0,16%"
2010-11-18,70781,69716,70904,69716,"1,88M","1,54%"
2010-11-17,69709,69189,70080,69187,"1,99M","0,75%"
2010-11-16,69192,70364,70364,68662,"2,24M","-1,67%"
2010-11-12,70367,71191,71191,70004,"1,19M","-1,16%"
2010-11-11,71195,71639,71639,70941,"1,35M","-0,62%"
2010-11-10,71638,71674,71854,70868,"1,49M","-0,06%"
2010-11-09,71679,72654,73045,71651,"1,51M","-1,35%"
2010-11-08,72657,72607,72875,72336,"1,08M","0,07%"
2010-11-05,72607,72987,72987,72534,"1,73M","-0,53%"
2010-11-04,72996,71910,73103,71910,"2,18M","1,52%"
2010-11-03,71905,71560,72110,71510,"2,15M","0,48%"
2010-11-01,71561,70686,71751,70673,"1,56M","1,26%"
2010-10-29,70673,70322,70776,70322,"2,21M","0,50%"
2010-10-28,70320,70573,71263,70234,"2,23M","-0,35%"
2010-10-27,70569,70735,70844,70059,"2,20M","-0,24%"
2010-10-26,70740,69582,70834,69055,"2,58M","1,67%"
2010-10-25,69580,69536,70231,69451,"3,84M","0,07%"
2010-10-22,69530,69658,70312,68847,"2,42M","-0,18%"
2010-10-21,69652,70406,70958,68952,"2,59M","-1,07%"
2010-10-20,70405,69863,70720,69814,"2,41M","0,77%"
2010-10-19,69864,71735,71735,69628,"2,50M","-2,61%"
2010-10-18,71736,71830,71884,71341,"2,11M","-0,13%"
2010-10-15,71830,71699,72140,71351,"2,02M","0,19%"
2010-10-14,71692,71676,71961,71264,"2,63M","0,02%"
2010-10-13,71675,70950,71995,70950,"2,98M","1,03%"
2010-10-11,70946,70810,71111,70810,"1,17M","0,19%"
2010-10-08,70809,69921,70828,69698,"2,14M","1,27%"
2010-10-07,69918,70545,70739,69314,"2,59M","-0,88%"
2010-10-06,70541,71284,71290,70343,"2,78M","-1,04%"
2010-10-05,71283,70390,71285,70390,"2,71M","1,28%"
2010-10-04,70385,70230,70551,70089,"1,88M","0,22%"
2010-10-01,70229,69438,70243,69228,"2,45M","1,15%"
2010-09-30,69430,69230,69737,68924,"2,47M","0,29%"
2010-09-29,69228,69225,69420,68958,"3,07M","0,00%"
2010-09-28,69228,68817,69431,68455,"1,85M","0,60%"
2010-09-27,68816,68197,68926,68011,"2,14M","0,91%"
2010-09-24,68196,68800,69571,68021,"3,44M","-0,87%"
2010-09-23,68794,68321,69601,67892,"3,31M","0,69%"
2010-09-22,68325,67711,68549,67346,"2,50M","0,89%"
2010-09-21,67719,68189,68255,67528,"1,73M","-0,69%"
2010-09-20,68190,67087,68241,67009,"1,78M","1,64%"
2010-09-17,67089,67665,67773,66993,"1,63M","-0,85%"
2010-09-16,67663,68103,68103,67507,"1,46M","-0,65%"
2010-09-15,68107,67690,68107,67119,"2,23M","0,61%"
2010-09-14,67692,68030,68093,67561,"2,59M","-0,50%"
2010-09-13,68031,66807,68142,66807,"2,14M","1,83%"
2010-09-10,66807,66622,66920,66459,"1,56M","0,27%"
2010-09-09,66624,66411,66807,66353,"1,44M","0,33%"
2010-09-08,66407,66739,66739,66101,"1,72M","-0,51%"
