Data,Último,Abertura,Máxima,Mínima,Vol.,Amanhã,Target
2014-02-03,46148,47623,47623,46109,3620000,46964,1
2014-02-04,46964,46148,47132,46146,3470000,46624,0
2014-02-05,46624,46964,47148,46224,3360000,47738,1
2014-02-06,47738,46988,48034,46632,3630000,48074,1
2014-02-07,48074,47739,48253,47557,3200000,47711,0
2014-02-10,47711,48070,48136,47465,2630000,48463,1
2014-02-11,48463,47715,48604,47589,3380000,48217,0
2014-02-12,48217,48467,48669,48044,2770000,47813,0
2014-02-13,47813,48211,48211,47129,3170000,48201,1
2014-02-14,48201,47816,48314,47756,3190000,47576,0
2014-02-17,47576,48200,48298,47540,1880000,46600,0
2014-02-18,46600,47575,47712,46600,3860000,47151,1
2014-02-19,47151,46597,47155,46134,4000000,47289,1
2014-02-20,47289,47127,47600,46634,3000000,47380,1
2014-02-21,47380,47290,47816,47075,2610000,47394,1
2014-02-24,47394,47376,47539,46991,2990000,46716,0
2014-02-25,46716,47388,47388,46614,2920000,46599,0
2014-02-26,46599,46718,47010,46403,3230000,47607,1
2014-02-27,47607,46622,47781,46622,3050000,47094,0
2014-02-28,47094,47613,47813,47043,4090000,46589,0
2014-03-05,46589,47092,47154,46473,2290000,47093,1
2014-03-06,47093,46592,47400,46502,3160000,46244,0
2014-03-07,46244,47093,47218,46086,3980000,45533,0
2014-03-10,45533,46242,46242,45203,3670000,45698,1
2014-03-11,45698,45533,46050,45401,3280000,45862,1
2014-03-12,45862,45687,45916,45508,3020000,45444,0
2014-03-13,45444,45864,46176,45250,3120000,44966,0
2014-03-14,44966,45444,45562,44905,3480000,45118,1
2014-03-17,45118,44979,45499,44969,2930000,46151,1
2014-03-18,46151,45115,46217,45075,3590000,46567,1
2014-03-19,46567,46153,46803,45910,3340000,47278,1
2014-03-20,47278,46565,47484,46151,4360000,47381,1
2014-03-21,47381,47272,47832,46721,4190000,47993,1
2014-03-24,47993,47382,48142,47382,3010000,48180,1
2014-03-25,48180,47993,48441,47950,2950000,47966,0
2014-03-26,47966,48182,48725,47963,3440000,49647,1
2014-03-27,49647,47965,49647,47962,5930000,49768,1
2014-03-28,49768,49653,50181,49606,4230000,50415,1
2014-03-31,50415,49770,50418,49770,3650000,50270,0
2014-04-01,50270,50412,50627,49774,3500000,51701,1
2014-04-02,51701,50273,51794,50201,4790000,51408,0
2014-04-03,51408,51712,51991,51059,3500000,51082,0
2014-04-04,51082,51428,52288,51034,3700000,52155,1
2014-04-07,52155,51115,52229,51115,3670000,51629,0
2014-04-08,51629,52173,53394,51377,5500000,51185,0
2014-04-09,51185,51629,51629,50653,4200000,51127,0
2014-04-10,51127,51185,51522,50732,3590000,51867,1
2014-04-11,51867,51127,51871,50518,3400000,51597,0
2014-04-14,51597,51867,52110,51361,2690000,50454,0
2014-04-15,50454,51593,51593,49890,3860000,51201,1
2014-04-16,51201,50469,51288,50469,3430000,52112,1
2014-04-17,52112,51201,52338,50887,3020000,51977,0
2014-04-22,51977,52112,52460,51682,3490000,51570,0
2014-04-23,51570,51975,51975,51400,2840000,51817,1
2014-04-24,51817,51570,51963,51238,3190000,51399,0
2014-04-25,51399,51817,51817,51019,2950000,51384,0
2014-04-28,51384,51397,51471,50777,2710000,51839,1
2014-04-29,51839,51386,52416,51386,4330000,51627,0
2014-04-30,51627,51838,51838,51251,4620000,52980,1
2014-05-02,52980,51630,53060,51628,8109999,53446,1
2014-05-05,53446,52989,53506,52931,4440000,53780,1
2014-05-06,53780,53446,53986,53094,4970000,54053,1
2014-05-07,54053,53786,54226,53499,4570000,53422,0
2014-05-08,53422,54053,54249,53222,3340000,53100,0
2014-05-09,53100,53422,53639,53057,3180000,54053,1
2014-05-12,54053,53103,54053,53103,2740000,53907,0
2014-05-13,53907,54056,54243,53731,2960000,54413,1
2014-05-14,54413,53913,54459,53867,2880000,53856,0
2014-05-15,53856,54404,54404,53565,3440000,53976,1
2014-05-16,53976,53856,54382,53709,3540000,53353,0
2014-05-19,53353,53976,53991,53267,3090000,52366,0
2014-05-20,52366,53353,53843,52313,3950000,52203,0
2014-05-21,52203,52366,52875,52203,3250000,52806,1
2014-05-22,52806,52206,52851,52133,2940000,52626,0
2014-05-23,52626,52807,52936,52403,2460000,52933,1
2014-05-26,52933,52650,53044,52650,1190000,52174,0
2014-05-27,52174,52932,53309,52079,2890000,52640,1
2014-05-28,52640,52174,52858,52009,2840000,52239,0
2014-05-29,52239,52649,52889,52031,2390000,51239,0
2014-05-30,51239,52233,52233,51239,4530000,51606,1
2014-06-02,51606,51239,51879,51239,2600000,52032,1
2014-06-03,52032,51606,52032,51377,2860000,51833,0
2014-06-04,51833,52032,52032,51609,2570000,51559,0
2014-06-05,51559,51833,52245,51470,2890000,53129,1
2014-06-06,53129,51562,53175,51562,4300000,54273,1
2014-06-09,54273,53129,54462,53091,3660000,54604,1
2014-06-10,54604,54273,54604,53960,3730000,55102,1
2014-06-11,55102,54676,55284,54676,3800000,54807,0
2014-06-13,54807,55102,55104,54649,2660000,54630,0
2014-06-16,54630,54807,54855,54475,2640000,54300,0
2014-06-17,54300,54630,54638,54150,1590000,55203,1
2014-06-18,55203,54301,55203,54046,3270000,54638,0
2014-06-20,54638,55192,55192,54540,2350000,54210,0
2014-06-23,54210,54637,54724,54097,1400000,54281,1
2014-06-24,54281,54194,55002,54094,3120000,53426,0
2014-06-25,53426,54281,54393,53363,2950000,53507,1
2014-06-26,53507,53427,53790,53331,2240000,53157,0
2014-06-27,53157,53507,53614,52919,2370000,53168,1
2014-06-30,53168,53158,53311,52709,2450000,53171,1
2014-07-01,53171,53170,53698,52887,2690000,53029,0
2014-07-02,53029,53171,53245,52735,3160000,53875,1
2014-07-03,53875,53029,53877,52760,3300000,54056,1
2014-07-04,54056,53893,54087,53704,753840,53802,0
2014-07-07,53802,54042,54042,53376,2190000,53635,0
2014-07-08,53635,53814,53905,53459,1850000,54593,1
2014-07-10,54593,53643,54600,53643,4720000,54786,1
2014-07-11,54786,54593,54952,54320,3380000,55744,1
2014-07-14,55744,54786,55896,54786,4170000,55974,1
2014-07-15,55974,55742,56107,55629,3220000,55717,0
2014-07-16,55717,55973,56332,55573,4090000,55638,0
2014-07-17,55638,55712,56190,55237,3980000,57013,1
2014-07-18,57013,55639,57484,55639,5300000,57634,1
2014-07-21,57634,57014,57756,56864,3030000,57983,1
2014-07-22,57983,57636,58138,57500,3010000,57420,0
2014-07-23,57420,57983,57983,57142,2740000,57978,1
2014-07-24,57978,57420,58122,57357,3040000,57821,0
2014-07-25,57821,57978,58069,57648,2420000,57696,0
2014-07-28,57696,57823,58040,57415,2370000,57119,0
2014-07-29,57119,57697,58013,57083,2700000,56878,0
2014-07-30,56878,57119,57439,56706,2450000,55829,0
2014-07-31,55829,56878,56878,55502,3490000,55903,1
2014-08-01,55903,55827,56059,55267,3230000,56616,1
2014-08-04,56616,55906,56620,55586,2200000,56202,0
2014-08-05,56202,56621,56937,56064,3750000,56487,1
2014-08-06,56487,56202,56797,55696,4010000,56188,0
2014-08-07,56188,56487,56923,55985,3050000,55573,0
2014-08-08,55573,56187,56187,55319,3020000,56613,1
2014-08-11,56613,55578,56657,55578,2670000,56442,0
2014-08-12,56442,56613,56811,56312,2150000,55581,0
2014-08-13,55581,56454,56736,55239,4810000,55780,1
2014-08-14,55780,55558,55947,55437,3050000,56964,1
2014-08-15,56964,55783,56965,55783,3440000,57561,1
2014-08-18,57561,56968,57665,56968,3270000,58449,1
2014-08-19,58449,57561,58475,57371,3480000,58878,1
2014-08-20,58878,58450,59010,58320,3300000,58992,1
2014-08-21,58992,58878,59207,58558,3320000,58407,0
2014-08-22,58407,58992,58992,58164,2330000,59735,1
2014-08-25,59735,58408,59743,58408,2880000,59821,1
2014-08-26,59821,59735,60093,59522,4010000,60951,1
2014-08-27,60951,59822,61247,59822,5390000,60291,0
2014-08-28,60291,60945,60980,60189,4460000,61288,1
2014-08-29,61288,60291,61443,60273,4940000,61141,0
2014-09-01,61141,61294,62279,61141,2770000,61896,1
2014-09-02,61896,61142,62231,60930,4000000,61837,0
2014-09-03,61837,61900,62305,61199,4160000,60800,0
2014-09-04,60800,61836,61836,60739,4010000,60682,0
2014-09-05,60682,60800,61030,60244,3810000,59193,0
2014-09-08,59193,60708,61513,59191,4390000,58676,0
2014-09-09,58676,59158,59485,58306,4460000,58199,0
2014-09-10,58199,58675,58675,57450,3810000,58337,1
2014-09-11,58337,58202,58809,58112,2890000,56928,0
2014-09-12,56928,58336,58336,56666,4620000,57949,1
2014-09-15,57949,56930,57949,56852,2900000,59115,1
2014-09-16,59115,57949,60243,57946,4880000,59108,0
2014-09-17,59108,59115,60025,59096,3530000,58374,0
2014-09-18,58374,59108,59267,58118,3850000,57789,0
2014-09-19,57789,58356,58516,57514,3460000,56818,0
2014-09-22,56818,57788,57788,55974,3810000,56541,0
2014-09-23,56541,56818,57332,56086,3320000,56824,1
2014-09-24,56824,56539,57131,55934,2850000,55962,0
2014-09-25,55962,56822,56822,55876,2850000,57212,1
2014-09-26,57212,55965,57489,55946,2980000,54625,0
2014-09-29,54625,57211,57211,54124,5190000,54116,0
2014-09-30,54116,54626,54626,53536,5220000,52858,0
2014-10-01,52858,54115,54115,52647,4920000,53519,1
2014-10-02,53519,52859,54022,52480,3990000,54540,1
2014-10-03,54540,53519,54540,53368,3710000,57116,1
2014-10-06,57116,54542,58897,54542,6710000,57436,1
2014-10-07,57436,57124,58318,57124,4870000,57058,0
2014-10-08,57058,57440,58191,56199,4810000,57268,1
2014-10-09,57268,57079,58246,57077,4500000,55312,0
2014-10-10,55312,57266,57266,55312,3640000,57957,1
2014-10-13,57957,55313,58747,55313,4540000,58015,1
2014-10-14,58015,57946,58856,57258,3900000,56135,0
2014-10-15,56135,58012,58012,54919,5670000,54298,0
2014-10-16,54298,56124,56124,54132,5430000,55724,1
2014-10-17,55724,54298,55949,54298,4410000,54303,0
2014-10-20,54303,55720,55720,54300,3870000,52432,0
2014-10-21,52432,54300,54300,51922,6580000,52411,0
2014-10-22,52411,52427,53229,52064,3760000,50713,0
2014-10-23,50713,52409,52409,50654,6350000,51941,1
2014-10-24,51941,50687,53146,50596,5850000,50504,0
2014-10-27,50504,51937,51937,48722,8000000,52330,1
2014-10-28,52330,50504,52374,50503,5760000,51049,0
2014-10-29,51049,52330,52330,51049,4920000,52337,1
2014-10-30,52337,51049,52574,51049,4300000,54629,1
2014-10-31,54629,52338,54629,52335,5350000,53947,0
2014-11-03,53947,54629,54629,53054,3670000,54384,1
2014-11-04,54384,53947,54384,53432,3530000,53698,0
2014-11-05,53698,54384,54384,53589,2900000,52637,0
2014-11-06,52637,53697,53697,52418,3690000,53223,1
2014-11-07,53223,52637,53483,52197,3590000,52725,0
2014-11-10,52725,53223,53830,52716,2970000,52474,0
2014-11-11,52474,52718,52718,52003,2680000,52979,1
2014-11-12,52979,52473,53435,52187,3200000,51846,0
2014-11-13,51846,52979,53323,51846,3030000,51772,0
2014-11-14,51772,51834,51900,50886,3790000,51257,0
2014-11-17,51257,51772,52223,51047,2820000,52062,1
2014-11-18,52062,51257,52122,51067,3640000,53403,1
2014-11-19,53403,52062,53403,52032,4250000,56084,1
2014-11-21,56084,53403,56214,53403,6030000,55407,0
2014-11-24,55407,56086,57359,55292,4590000,55561,1
2014-11-25,55561,55410,56387,55204,5030000,55098,0
2014-11-26,55098,55561,56100,54977,3030000,54721,0
2014-11-27,54721,55100,56065,54593,2290000,54724,1
2014-11-28,54724,54731,55436,54664,2640000,52277,0
2014-12-01,52277,54719,54719,52156,4310000,51612,0
2014-12-02,51612,52278,52640,51471,3300000,52320,1
2014-12-03,52320,51611,52471,51611,2720000,51427,0
2014-12-04,51427,52320,52539,51074,2910000,51993,1
2014-12-05,51993,51427,52024,51164,2530000,50274,0
2014-12-08,50274,51993,51993,50016,3300000,50193,0
2014-12-09,50193,50251,50260,49396,3850000,49548,0
2014-12-10,49548,50192,50192,49297,3170000,49862,1
2014-12-11,49862,49549,49946,48809,3830000,48002,0
2014-12-12,48002,49861,49861,47973,3760000,47019,0
2014-12-15,47019,48002,48401,46410,4690000,47008,0
2014-12-16,47008,47016,47595,45853,5340000,48714,1
2014-12-17,48714,47008,49258,47008,6210000,48496,0
2014-12-18,48496,48714,49565,48296,4240000,49651,1
2014-12-19,49651,48492,49658,48435,3620000,50121,1
2014-12-22,50121,49651,50121,49105,2680000,50890,1
2014-12-23,50890,50121,50890,49815,2670000,50145,0
2014-12-26,50145,50891,50973,49914,1910000,50594,1
2014-12-29,50594,50145,50903,50008,1850000,50007,0
2014-12-30,50007,50601,50841,49993,2930000,48512,0
2015-01-02,48512,50005,50005,48345,2880000,47517,0
2015-01-05,47517,48512,48512,47264,3870000,48001,1
2015-01-06,48001,47517,48061,47338,4560000,49463,1
2015-01-07,49463,48006,49882,48006,4410000,49943,1
2015-01-08,49943,49463,50261,49017,3620000,48840,0
2015-01-09,48840,49955,49955,48501,3000000,48140,0
2015-01-12,48140,48840,48840,47956,3250000,48042,0
2015-01-13,48042,48144,48939,48042,3880000,47646,0
2015-01-14,47646,48038,48281,47372,3700000,48026,1
2015-01-15,48026,47648,48853,47648,4460000,49017,1
2015-01-16,49017,48028,49264,48028,3340000,47758,0
2015-01-19,47758,49009,49009,47503,2100000,47877,1
2015-01-20,47877,47759,48687,47619,2900000,49224,1
2015-01-21,49224,47888,49329,47888,3560000,49443,1
2015-01-22,49443,49227,50281,49227,4950000,48775,0
2015-01-23,48775,49432,49523,48496,3080000,48577,0
2015-01-26,48577,48712,48712,48004,2770000,48591,1
2015-01-27,48591,48577,48864,47352,3890000,47695,0
2015-01-28,47695,48589,48589,47550,4240000,47762,1
2015-01-29,47762,47696,47894,47007,4410000,46908,0
2015-01-30,46908,47759,47759,46484,4850000,47651,1
2015-02-02,47651,46933,47684,46760,3250000,48964,1
2015-02-03,48964,47664,48993,47664,4820000,49301,1
2015-02-04,49301,48965,49718,48214,4810000,49234,0
2015-02-05,49234,49299,49816,49020,4000000,48792,0
2015-02-06,48792,49231,49231,48209,4590000,49383,1
2015-02-09,49383,48792,49522,48416,3660000,48510,0
2015-02-10,48510,49359,49799,48510,3800000,48240,0
2015-02-11,48240,48508,48762,47841,4310000,49533,1
2015-02-12,49533,48240,49690,48240,3830000,50636,1
2015-02-13,50636,49546,50726,49476,3890000,51280,1
2015-02-18,51280,50639,51868,50639,2940000,51294,1
2015-02-19,51294,51281,51638,50870,2490000,51238,0
2015-02-20,51238,51301,51450,50711,2210000,51281,1
2015-02-23,51281,51238,51690,50861,2820000,51874,1
2015-02-24,51874,51288,51956,51049,3000000,51811,0
2015-02-25,51811,51863,51863,51051,3480000,51761,0
2015-02-26,51761,51812,51922,51181,3240000,51583,0
2015-02-27,51583,51760,52457,51474,4179999,51021,0
2015-03-02,51021,51580,51580,50775,2790000,51304,1
2015-03-03,51304,51021,51432,50995,2750000,50468,0
2015-03-04,50468,51303,51303,50399,3650000,50365,0
2015-03-05,50365,50472,50734,50114,2730000,49981,0
2015-03-06,49981,50355,50401,49779,2790000,49181,0
2015-03-09,49181,49978,49978,48952,3300000,48293,0
2015-03-10,48293,49177,49177,48293,4430000,48906,1
2015-03-11,48906,48309,48937,48309,3840000,48880,0
2015-03-12,48880,48908,49633,48684,3830000,48596,0
2015-03-13,48596,48858,48858,47905,4480000,48848,1
2015-03-16,48848,48602,49205,48394,3160000,50285,1
2015-03-17,50285,48849,50384,48841,4010000,51526,1
2015-03-18,51526,50284,51773,49788,4460000,50954,0
2015-03-19,50954,51530,51547,50791,3260000,51967,1
2015-03-20,51967,50964,52286,50964,4920000,51908,0
2015-03-23,51908,51970,52178,51516,3400000,51506,0
2015-03-24,51506,51908,52223,51006,3440000,51858,1
2015-03-25,51858,51507,52319,51507,4770000,50580,0
2015-03-26,50580,51835,51835,50528,3640000,50095,0
2015-03-27,50095,50575,50575,49909,3930000,51243,1
2015-03-30,51243,50100,51265,50100,2800000,51150,0
2015-03-31,51150,51243,51466,50612,3510000,52322,1
2015-04-01,52322,51186,52613,51186,4410000,53123,1
2015-04-02,53123,52322,53312,52322,4270000,53737,1
2015-04-06,53737,53124,54146,53122,3320000,53729,0
2015-04-07,53729,53738,54002,53436,3490000,53661,0
2015-04-08,53661,53732,54458,53508,4780000,53803,1
2015-04-09,53803,53638,54002,53292,4340000,54214,1
2015-04-10,54214,53803,54413,53556,3680000,54240,1
2015-04-13,54240,54214,54866,54004,3660000,53982,0
2015-04-14,53982,54240,54625,53773,3750000,54919,1
2015-04-15,54919,54037,54960,54037,4070000,54674,0
2015-04-16,54674,54919,54919,54316,4130000,53955,0
2015-04-17,53955,54672,54672,53896,3540000,53761,0
2015-04-20,53761,53965,54385,53510,2690000,54617,1
2015-04-22,54617,53762,54848,53762,3700000,55685,1
2015-04-23,55685,54616,55782,54064,5540000,56594,1
2015-04-24,56594,55687,56965,55687,4980000,55535,0
2015-04-27,55535,56554,56962,55515,3850000,55812,1
2015-04-28,55812,55549,56018,54973,4080000,55325,0
2015-04-29,55325,55809,55809,55067,3890000,56229,1
2015-04-30,56229,55312,56229,55080,4950000,57354,1
2015-05-04,57354,56230,57520,56230,3490000,58052,1
2015-05-05,58052,57350,58147,57096,3900000,57103,0
2015-05-06,57103,58050,58575,56820,4600000,56921,0
2015-05-07,56921,57103,57290,56507,3070000,57149,1
2015-05-08,57149,56965,57621,56595,3410000,57197,1
2015-05-11,57197,57166,57490,57013,3060000,56792,0
2015-05-12,56792,57193,57424,56753,3180000,56372,0
2015-05-13,56372,56790,56900,56199,3170000,56657,1
2015-05-14,56657,56376,56921,56105,3310000,57249,1
2015-05-15,57249,56656,57288,56422,2980000,56204,0
2015-05-18,56204,57250,57606,55926,3900000,55499,0
2015-05-19,55499,56204,56212,55027,3320000,54901,0
2015-05-20,54901,55497,55645,54820,3380000,55112,1
2015-05-21,55112,54900,55112,54526,3410000,54377,0
2015-05-22,54377,55112,55223,54038,3800000,54609,1
2015-05-25,54609,54378,54868,53972,1650000,53630,0
2015-05-26,53630,54609,54609,53548,3430000,54236,1
2015-05-27,54236,53631,54293,53136,3580000,53976,0
2015-05-28,53976,54230,54230,53363,3000000,52760,0
2015-05-29,52760,53974,53974,52760,5730000,53031,1
2015-06-01,53031,52753,53233,52666,2760000,54236,1
2015-06-02,54236,53035,54236,53035,3580000,53523,0
2015-06-03,53523,54254,54254,53462,3420000,52973,0
2015-06-05,52973,53518,53518,52808,2810000,52810,0
2015-06-08,52810,52975,53325,52810,2660000,52816,1
2015-06-09,52816,52810,53292,52688,3790000,53876,1
2015-06-10,53876,52817,54102,52817,3700000,53689,0
2015-06-11,53689,53876,54271,53444,3190000,53348,0
2015-06-12,53348,53689,53689,53033,2450000,53138,0
2015-06-15,53138,53338,53338,52548,2690000,53702,1
2015-06-16,53702,53144,53969,53107,3380000,53249,0
2015-06-17,53249,53698,53755,52965,3090000,54239,1
2015-06-18,54239,53251,54352,53214,2750000,53749,0
2015-06-19,53749,54236,54236,53479,2950000,53864,1
2015-06-22,53864,53750,54342,53655,2430000,53772,0
2015-06-23,53772,53865,54361,53772,2710000,53843,1
2015-06-24,53843,53772,54236,53628,2820000,53176,0
2015-06-25,53176,53840,53840,52879,3330000,54017,1
2015-06-26,54017,53181,54076,53151,2790000,53014,0
2015-06-29,53014,54013,54013,52647,2630000,53081,1
2015-06-30,53081,53014,53345,52813,3110000,52758,0
2015-07-01,52758,53081,53456,52603,2800000,53106,1
2015-07-02,53106,52758,53357,52758,3090000,52519,0
2015-07-03,52519,53106,53106,52370,1540000,52149,0
2015-07-06,52149,52511,52679,51683,2650000,52344,1
2015-07-07,52344,52149,52388,51130,3650000,51782,0
2015-07-08,51782,52343,52468,51574,2970000,52591,1
2015-07-10,52591,51782,52786,51782,2760000,53119,1
2015-07-13,53119,52591,53164,52591,2690000,53239,1
2015-07-14,53239,53119,53416,52653,2740000,52902,0
2015-07-15,52902,53239,53334,52790,2610000,53070,1
2015-07-16,53070,52902,53417,52714,2140000,52342,0
